full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
g42003/Y,34.794968,27.963354,0.001033,0.001030,0.000968,0.000955,0.000000,0.000000,out,116.042267,144.542938,144.279907,138.219025,33.106266,26.428293,107.575928,69.932419,132.944611,127.027206,16344.000000,9423.000000
data_o_reg[11]/D,34.795391,27.963873,,,,,1.000000,0.561679,in,116.042267,144.542953,144.333893,138.272812,33.106640,26.428745,107.575935,69.932419,132.994186,127.075928,18648.000000,9423.000000
stage1_iter_reg[0]/CLK,127.549950,127.391815,,,,,1.000000,0.493555,in,-120.848000,INFINITY,54.749596,54.682896,101.840858,101.359962,58.519012,INFINITY,43.725525,43.519196,3996.000000,4977.000000
stage1_iter_reg[0]/QN,18.993483,19.399399,0.001298,0.001298,0.000977,0.000973,0.000000,0.000000,out,-117.749725,-120.848007,101.039299,99.585159,16.803541,17.340031,58.519012,61.214256,87.654846,85.894165,5292.000000,5013.000000
FE_OCPC284_stage1_iter_0/A,18.993570,19.399485,,,,,1.000000,1.286160,in,-117.749725,-120.848007,101.057594,99.603462,16.803598,17.340086,58.519016,61.214256,87.668610,85.907867,5256.000000,5103.000000
FE_OCPC284_stage1_iter_0/Y,16.990936,14.410670,0.003658,0.003654,0.002831,0.002810,0.000000,0.000000,out,-120.848000,-117.749725,110.818848,110.232689,13.999185,11.812094,61.214252,58.519016,95.341621,95.290329,5328.000000,5103.000000
FE_OCPC286_stage1_iter_0/A,16.992613,14.412642,,,,,1.000000,1.286160,in,-120.848007,-117.749725,110.894157,110.307899,14.000397,11.813508,112.415009,112.366318,95.399742,95.348000,4752.000000,5643.000000
FE_OCPC287_stage1_iter_0/A,16.992613,14.412642,,,,,1.000000,0.643178,in,-104.219078,-111.755005,110.894157,110.307899,14.000397,11.813508,110.501091,122.354996,95.399742,95.348000,4914.000000,5643.000000
FE_OCPC285_stage1_iter_0/A,16.992613,14.412642,,,,,1.000000,1.034980,in,-119.030136,-113.385223,110.894157,110.307899,14.000397,11.813508,61.214252,58.519012,95.399742,95.348000,4824.000000,5103.000000
g33/C,16.992613,14.412642,,,,,1.000000,0.523839,in,-111.576797,-116.498787,110.894157,110.307899,14.000397,11.813508,114.684586,124.641144,95.399742,95.348000,5040.000000,5643.000000
FE_OCPC286_stage1_iter_0/Y,10.162874,9.375211,0.001803,0.001814,0.001443,0.001458,0.000000,0.000000,out,-117.749718,-120.848007,117.304321,116.757660,8.410831,7.822196,112.366318,112.415016,101.302864,100.421829,4680.000000,5643.000000
FE_OCPC287_stage1_iter_0/Y,9.666168,8.636452,0.000648,0.000648,0.000417,0.000413,0.000000,0.000000,out,-111.755005,-104.219078,118.050941,117.655807,7.409239,6.704238,122.354996,110.501083,101.738503,100.950706,4842.000000,5643.000000
FE_OCPC285_stage1_iter_0/Y,13.120680,11.357852,0.005003,0.004975,0.003727,0.003860,0.000000,0.000000,out,-119.030136,-113.385223,129.333954,129.031631,10.788246,9.724258,61.214249,58.519012,111.945435,112.333855,5004.000000,5103.000000
g44040/A,10.163956,9.376397,,,,,1.000000,1.071390,in,-117.749718,-116.020462,117.351089,116.804710,8.411652,7.823097,112.366325,112.415016,101.339912,100.459274,4860.000000,6183.000000
g44034/A,10.163956,9.376397,,,,,1.000000,0.535565,in,-116.231705,-120.848007,117.351089,116.804710,8.411652,7.823097,119.866417,121.963142,101.339912,100.459274,4536.000000,6183.000000
g48158/A,9.666409,8.636721,,,,,1.000000,0.554890,in,-111.755005,-104.219078,118.072449,117.677315,7.409359,6.704367,122.354996,110.501091,101.751747,100.963806,4878.000000,6057.000000
g42377__9315/A2,13.127103,11.365186,,,,,1.000000,0.371260,in,164.230850,149.220642,129.463486,129.160400,10.792528,9.729363,61.214249,86.708878,112.041336,112.433266,4590.000000,5553.000000
g50518_dup/B,13.127103,11.365186,,,,,1.000000,1.604860,in,-109.842430,-112.565262,129.463486,129.160400,10.792528,9.729363,93.136612,77.824875,112.041336,112.433266,4104.000000,5175.000000
g42518/A2,13.127103,11.365186,,,,,1.000000,0.570020,in,136.031204,147.915863,129.463486,129.160400,10.792528,9.729363,77.248749,58.519012,112.041336,112.433266,2970.000000,5517.000000
g42561/A,13.127103,11.365186,,,,,1.000000,0.338541,in,-32.322281,-37.025620,129.463486,129.160400,10.792528,9.729363,79.641647,99.750328,112.041336,112.433266,3186.000000,5103.000000
g50518/B,13.127103,11.365186,,,,,1.000000,1.604860,in,-119.030136,-113.385223,129.463486,129.160400,10.792528,9.729363,96.278656,68.315796,112.041336,112.433266,4104.000000,5481.000000
g44040/Y,26.643457,23.465425,0.002362,0.002344,0.001862,0.001822,0.000000,0.000000,out,-116.020462,-117.749718,128.175446,129.157074,15.706884,15.381355,-7.209561,-18.714069,-9.351668,-8.588798,4716.000000,6183.000000
g44034/Y,17.808485,17.878845,0.000657,0.000662,0.000541,0.000548,0.000000,0.000000,out,-120.848007,-116.231705,125.034683,123.573318,10.664540,8.992694,2.190372,-0.346163,-12.027201,-13.268417,4392.000000,6183.000000
FE_OCPC220_n_3969/A,26.643869,23.465887,,,,,1.000000,0.677159,in,-116.020462,-117.621208,128.222198,129.203445,15.707316,15.381777,-4.980998,-18.714069,-9.314941,-8.552866,5742.000000,6759.000000
g44389/A,26.643869,23.465887,,,,,1.000000,1.606640,in,-110.138351,-117.749718,128.222198,129.203445,15.707316,15.381777,-7.209561,1.533919,-9.314941,-8.552866,4932.000000,6183.000000
g42520/A,17.808752,17.879116,,,,,1.000000,0.546737,in,-120.848007,-116.231705,125.065483,123.604362,10.664831,8.993049,2.190372,-0.346163,-12.002358,-13.243213,4518.000000,6597.000000
FE_OCPC220_n_3969/Y,9.818825,9.152019,0.002348,0.002359,0.001518,0.001634,0.000000,0.000000,out,-116.020462,-117.621201,143.621918,145.771347,7.659686,7.527689,-4.980998,-18.714069,3.745182,5.554521,5886.000000,6723.000000
g47294/A1,9.820674,9.154021,,,,,1.000000,1.159530,in,-105.327560,-108.788795,143.682037,145.831757,7.660656,7.528837,26.594574,-4.400957,3.783643,5.595999,5904.000000,7299.000000
g50583/B,9.820674,9.154021,,,,,1.000000,1.066440,in,-116.020462,-117.621201,143.682037,145.831757,7.660656,7.528837,-4.980998,-18.714067,3.783643,5.595999,6228.000000,7101.000000
rd1_L_o_reg[30]/CLK,127.656242,127.497879,,,,,1.000000,0.462899,in,89.076889,INFINITY,53.436626,53.371468,101.904327,101.423141,87.579987,INFINITY,42.686142,42.484756,10368.000000,6759.000000
rd1_L_o_reg[30]/QN,31.808378,32.117214,0.002061,0.002060,0.001955,0.001956,0.000000,0.000000,out,102.196243,89.076904,138.498367,141.087570,30.869768,31.382427,87.579987,99.934082,123.669678,126.071320,11664.000000,6723.000000
g42000/A,31.812155,32.120953,,,,,1.000000,0.275723,in,118.327698,89.076904,138.652985,141.242111,30.873159,31.385765,91.476166,129.610428,123.814026,126.215729,16218.000000,7803.000000
g41849__1666/A1,31.812155,32.120953,,,,,1.000000,0.373286,in,102.196243,95.856476,138.652985,141.242111,30.873159,31.385765,87.579987,99.934090,123.814026,126.215729,10584.000000,4023.000000
g42000/Y,38.990997,31.019051,0.001223,0.001220,0.001158,0.001145,0.000000,0.000000,out,89.076904,118.327682,170.551880,164.118637,37.311707,29.492517,129.610443,91.476166,154.433014,148.151764,16290.000000,7803.000000
data_o_reg[15]/D,38.992203,31.020557,,,,,1.000000,0.561679,in,89.076889,118.327682,170.648636,164.215073,37.312790,29.493847,129.610443,91.476173,154.522690,148.240082,18756.000000,9333.000000
rd1_L_o_reg[18]/CLK,115.681282,115.538445,,,,,1.000000,0.462899,in,106.305382,INFINITY,30.509560,30.472589,91.970810,91.536186,59.211300,INFINITY,24.188637,24.074110,14904.000000,10377.000000
rd1_L_o_reg[18]/QN,24.342955,25.957649,0.001244,0.001243,0.001138,0.001139,0.000000,0.000000,out,111.753067,106.305374,108.901901,111.002014,23.271986,25.036572,59.211300,96.063217,98.638550,100.506027,16200.000000,10413.000000
g41832__9315/A1,24.343700,25.958347,,,,,1.000000,0.373286,in,111.753075,106.305374,108.961983,111.062057,23.272615,25.037157,88.631546,100.190781,98.692566,100.560081,15714.000000,11043.000000
g42015/A,24.343700,25.958347,,,,,1.000000,0.275723,in,154.932770,127.470474,108.961983,111.062057,23.272615,25.037157,59.211296,96.063217,98.692566,100.560081,18270.000000,10413.000000
g42015/Y,29.128826,22.887762,0.000863,0.000860,0.000798,0.000785,0.000000,0.000000,out,127.470474,154.932770,133.717178,128.270508,27.345173,21.268702,96.063217,59.211296,122.108025,116.929474,18342.000000,10413.000000
data_o_reg[45]/D,29.129263,22.888315,,,,,1.000000,0.561679,in,127.470474,154.932770,133.767532,128.320648,27.345558,21.269176,96.063217,59.211296,122.153763,116.974327,18756.000000,9963.000000
rd1_L_o_reg[8]/CLK,127.460983,127.302437,,,,,1.000000,0.462899,in,86.047279,INFINITY,50.997551,50.935070,101.753334,101.272919,47.604038,INFINITY,40.708187,40.516079,9882.000000,2979.000000
rd1_L_o_reg[8]/QN,19.621462,21.786287,0.000777,0.000775,0.000671,0.000671,0.000000,0.000000,out,89.672638,86.047272,127.617416,129.366180,18.545748,20.866499,47.604034,85.209633,113.112289,114.614273,11178.000000,2943.000000
g41852__8428/A1,19.621561,21.786375,,,,,1.000000,0.365922,in,89.672646,86.047272,127.637001,129.385742,18.545824,20.866566,93.771416,100.204636,113.129044,114.631042,10980.000000,2853.000000
g42046/A,19.621561,21.786375,,,,,1.000000,0.275723,in,158.260895,130.574249,127.637001,129.385742,18.545824,20.866566,47.604034,85.209633,113.129044,114.631042,11070.000000,2403.000000
g42046/Y,25.081692,19.455929,0.000737,0.000734,0.000672,0.000660,0.000000,0.000000,out,130.574249,158.260880,149.118164,144.306870,23.333775,17.940481,85.209625,47.604034,133.239563,128.611710,10998.000000,2403.000000
data_o_reg[59]/D,25.081879,19.456169,,,,,1.000000,0.561679,in,130.574249,158.260864,149.148743,144.337311,23.333937,17.940683,85.209618,47.604034,133.267059,128.638626,10548.000000,1323.000000
rd1_L_o_reg[23]/CLK,120.056046,119.906837,,,,,1.000000,0.462899,in,79.819107,INFINITY,36.513317,36.468426,95.697014,95.244881,88.774231,INFINITY,29.046618,28.909296,14310.000000,7299.000000
rd1_L_o_reg[23]/QN,36.478970,35.880753,0.002590,0.002589,0.002464,0.002464,0.000000,0.000000,out,89.440750,79.819107,123.671371,126.416550,35.364285,35.000496,88.774231,103.565781,112.196159,114.752243,15606.000000,7263.000000
g42005/A,36.486088,35.887981,,,,,1.000000,0.275723,in,98.836243,79.819107,123.898712,126.643784,35.370731,35.007008,115.555344,144.192093,112.409210,114.965279,14310.000000,16893.000000
g41839__46693/A1,36.486088,35.887981,,,,,1.000000,0.536231,in,89.440750,90.178696,123.898712,126.643784,35.370731,35.007008,88.774231,103.565781,112.409210,114.965279,16056.000000,10953.000000
g42005/Y,33.892094,27.628498,0.000965,0.000962,0.000899,0.000887,0.000000,0.000000,out,79.819107,98.836243,154.017365,147.972336,32.179695,26.063192,144.192093,115.555344,141.191040,135.289825,14238.000000,16893.000000
data_o_reg[5]/D,33.892487,27.628977,,,,,1.000000,0.561679,in,79.819107,98.836243,154.068817,148.023590,32.180042,26.063604,144.192093,115.555344,141.238083,135.336029,14148.000000,19053.000000
rd1_L_o_reg[21]/CLK,127.639511,127.480927,,,,,1.000000,0.462899,in,59.284531,INFINITY,52.434715,52.370609,101.872490,101.391434,59.334202,INFINITY,41.863667,41.666107,9306.000000,4599.000000
rd1_L_o_reg[21]/QN,33.605835,33.559608,0.002265,0.002264,0.002160,0.002160,0.000000,0.000000,out,67.222900,59.284531,138.695999,141.360443,32.667004,32.828331,59.334198,97.791664,124.044434,126.524384,8010.000000,4563.000000
g41860__1705/A1,33.611313,33.565083,,,,,1.000000,0.365922,in,67.222900,59.284531,138.887390,141.551697,32.671970,32.833275,135.753723,132.862183,124.224098,126.704102,4878.000000,11043.000000
g42010/A,33.611313,33.565083,,,,,1.000000,0.275723,in,145.489258,116.833679,138.887390,141.551697,32.671970,32.833275,59.334198,97.791664,124.224098,126.704102,8172.000000,3393.000000
g42010/Y,28.888493,23.586329,0.000772,0.000769,0.000707,0.000694,0.000000,0.000000,out,116.833679,145.489258,165.658661,159.928711,27.206739,22.031496,97.791672,59.334198,149.698425,144.091476,8244.000000,3393.000000
data_o_reg[21]/D,28.888697,23.586575,,,,,1.000000,0.561679,in,116.833679,145.489258,165.692871,159.962769,27.206915,22.031704,97.791672,59.334198,149.729279,144.121689,7956.000000,2853.000000
rd1_L_o_reg[2]/CLK,48.961788,48.911327,,,,,1.000000,0.462899,in,121.817871,INFINITY,5.201362,5.198485,36.151550,35.983658,67.153824,INFINITY,2.485200,2.475374,10908.000000,17019.000000
rd1_L_o_reg[2]/QN,41.213875,39.538395,0.003150,0.003145,0.003000,0.002977,0.000000,0.000000,out,135.795944,121.817871,83.859375,86.147919,39.987190,38.476295,73.717323,67.153824,77.571274,79.724976,12204.000000,16983.000000
g49926/B1,41.228436,39.553501,,,,,1.000000,0.396932,in,135.795929,121.817871,84.205009,86.492722,40.000320,38.489655,73.717316,67.153824,77.894577,80.044861,11628.000000,2979.000000
g42013/A,41.228436,39.553501,,,,,1.000000,0.275723,in,140.565247,122.485443,84.205009,86.492722,40.000320,38.489655,78.278778,107.364372,77.894577,80.044861,11718.000000,17973.000000
g42013/Y,30.572504,25.600166,0.000780,0.000777,0.000715,0.000702,0.000000,0.000000,out,122.485435,140.565262,112.717400,107.405975,28.827290,24.026697,107.364365,78.278778,105.035637,99.908279,11646.000000,17973.000000
data_o_reg[41]/D,30.572794,25.600512,,,,,1.000000,0.561679,in,122.485428,140.565247,112.759491,107.447884,28.827541,24.026987,107.364372,78.278778,105.073631,99.945488,11520.000000,19053.000000
rd1_L_o_reg[10]/CLK,61.246731,61.179306,,,,,1.000000,0.462899,in,105.055489,INFINITY,6.248827,6.245580,46.204765,45.989037,32.104176,INFINITY,3.173056,3.159682,12366.000000,17019.000000
rd1_L_o_reg[10]/QN,29.380419,30.165310,0.001786,0.001784,0.001638,0.001611,0.000000,0.000000,out,118.215660,105.055489,79.596016,81.635735,28.056211,28.913977,32.104176,71.748711,72.671158,74.378357,13662.000000,16983.000000
g888/B1,29.382689,30.167515,,,,,1.000000,0.429059,in,118.215660,105.055489,79.711250,81.750816,28.058119,28.915752,94.774460,89.555527,72.774384,74.479416,13950.000000,17559.000000
g42012/A,29.382689,30.167515,,,,,1.000000,0.275723,in,181.886383,152.109711,79.711250,81.750816,28.058119,28.915752,32.104176,71.748711,72.774384,74.479416,13824.000000,11493.000000
g42012/Y,57.018967,44.363197,0.001984,0.001981,0.001919,0.001907,0.000000,0.000000,out,152.109711,181.886383,119.438477,111.959198,55.206810,42.731785,71.748718,32.104172,110.917984,103.819580,13752.000000,11493.000000
data_o_reg[43]/D,57.023418,44.368889,,,,,1.000000,0.561679,in,152.109711,181.886383,119.663216,112.183418,55.210945,42.737019,71.748718,32.104172,111.131195,104.030579,13014.000000,2943.000000
rd1_L_o_reg[12]/CLK,127.651634,127.493057,,,,,1.000000,0.462899,in,51.496689,INFINITY,52.822350,52.757786,101.879143,101.398041,52.405735,INFINITY,42.175037,41.976013,11628.000000,6219.000000
rd1_L_o_reg[12]/QN,23.949923,25.606602,0.001204,0.001204,0.001099,0.001099,0.000000,0.000000,out,53.861511,51.496689,132.539047,134.677551,22.877874,24.685400,52.405739,90.494553,117.672195,119.565308,10332.000000,6183.000000
g41857__5115/A1,23.950424,25.607071,,,,,1.000000,0.373286,in,53.861511,51.496689,132.587952,134.726425,22.878298,24.685791,138.674561,150.357162,117.716034,119.609177,9990.000000,4563.000000
g42014/A,23.950424,25.607071,,,,,1.000000,0.275723,in,152.658142,124.249954,132.587952,134.726425,22.878298,24.685791,52.405739,90.494553,117.716034,119.609177,9936.000000,2853.000000
g42014/Y,28.315115,22.241611,0.000832,0.000829,0.000767,0.000754,0.000000,0.000000,out,124.249969,152.658157,156.887817,151.469009,26.526237,20.617384,90.494553,52.405739,140.666840,135.531494,9864.000000,2853.000000
data_o_reg[27]/D,28.315384,22.241951,,,,,1.000000,0.561679,in,124.249969,152.658173,156.926727,151.507751,26.526474,20.617674,90.494553,52.405731,140.702103,135.566055,9630.000000,1863.000000
rd1_L_o_reg[0]/CLK,29.313021,29.290098,,,,,1.000000,0.462899,in,111.972977,INFINITY,4.730232,4.727274,19.979927,19.888472,54.544350,INFINITY,2.117795,2.109856,8748.000000,18099.000000
rd1_L_o_reg[0]/QN,22.046810,23.878675,0.001018,0.001018,0.000912,0.000912,0.000000,0.000000,out,128.795959,111.972977,65.832512,67.151901,20.981560,22.913853,54.544350,78.719490,59.856834,61.039932,10044.000000,18063.000000
g41997/A,22.047192,23.879028,,,,,1.000000,0.275723,in,165.032471,148.524902,65.873405,67.192787,20.981873,22.914137,54.544350,80.382286,59.892933,61.076008,9126.000000,19053.000000
g41858__1617/A1,22.047192,23.879028,,,,,1.000000,0.390725,in,128.795959,111.972969,65.873405,67.192787,20.981873,22.914137,80.837723,78.719498,59.892933,61.076008,10548.000000,19053.000000
g41997/Y,24.415831,19.136995,0.000685,0.000682,0.000620,0.000607,0.000000,0.000000,out,148.524902,165.032486,86.946297,82.664520,22.688606,17.584677,80.382286,54.544350,79.652077,75.524521,9054.000000,19053.000000
data_o_reg[57]/D,24.415968,19.137167,,,,,1.000000,0.561679,in,148.524902,165.032501,86.972000,82.690102,22.688723,17.584822,80.382286,54.544353,79.675087,75.547020,7794.000000,19593.000000
rd1_Key_o_reg[38]/CLK,115.150635,115.008522,,,,,1.000000,0.476497,in,-22.605467,INFINITY,30.190542,30.153984,91.517265,91.084702,82.139847,INFINITY,23.925636,23.812330,13338.000000,10917.000000
rd1_Key_o_reg[38]/QN,15.615273,17.051756,0.000681,0.000681,0.000514,0.000514,0.000000,0.000000,out,-22.605469,-19.835072,84.012543,83.481567,14.198675,15.801810,82.139839,103.036728,75.260895,74.517197,14634.000000,10953.000000
g42590/A,15.615312,17.051792,,,,,1.000000,0.643178,in,-22.605469,-19.835075,84.023506,83.492538,14.198699,15.801831,82.139832,103.036720,75.269089,74.525398,14598.000000,11043.000000
g42590/Y,14.350061,11.556929,0.001267,0.001262,0.001038,0.000930,0.000000,0.000000,out,-19.835075,-22.605469,94.341995,92.908478,12.560533,9.456710,103.036720,82.139832,84.126465,82.702354,14670.000000,11043.000000
g50635/B2,14.350581,11.557570,,,,,1.000000,1.216280,in,-19.835075,-22.605469,94.380516,92.946854,12.560927,9.457129,103.036728,82.139839,84.157890,82.730446,14760.000000,11457.000000
rd1_Key_o_reg[34]/CLK,115.144585,115.002487,,,,,1.000000,0.476497,in,-12.755032,INFINITY,30.211525,30.174938,91.511902,91.079353,72.659904,INFINITY,23.942343,23.828957,12960.000000,9999.000000
rd1_Key_o_reg[34]/QN,15.715017,17.138151,0.000694,0.000694,0.000527,0.000527,0.000000,0.000000,out,-11.066551,-12.755035,84.101791,83.578186,14.300844,15.890501,72.659897,97.318710,75.346680,74.610405,14256.000000,9963.000000
g42595/A,15.715155,17.138277,,,,,1.000000,0.643178,in,-11.066551,-12.755035,84.122528,83.598930,14.300929,15.890577,72.659897,97.318710,75.362236,74.625969,14202.000000,9423.000000
g42595/Y,14.540143,11.733596,0.001294,0.001291,0.001065,0.000957,0.000000,0.000000,out,-12.755035,-11.066551,94.582718,93.134415,12.753527,9.620231,97.318710,72.659897,84.356506,82.907639,14130.000000,9423.000000
g52524/A1,14.540800,11.734407,,,,,1.000000,1.205990,in,-12.755035,-11.066551,94.626343,93.177956,12.754027,9.620762,97.318703,72.659897,84.392136,82.939522,14382.000000,9495.000000
rd1_Key_o_reg[21]/CLK,34.968460,34.936062,,,,,1.000000,0.476497,in,5.282255,INFINITY,12.273230,12.262674,25.579897,25.457426,86.041946,INFINITY,9.220704,9.176885,4374.000000,12699.000000
rd1_Key_o_reg[21]/QN,21.480604,22.143896,0.001363,0.001363,0.001133,0.001132,0.000000,0.000000,out,6.262329,5.282257,62.477341,61.902435,19.467283,20.425726,86.041946,108.000000,56.549168,55.743889,5670.000000,12663.000000
g47289/A1,21.480841,22.144125,,,,,1.000000,0.563470,in,6.262329,7.054050,62.509102,61.934208,19.467461,20.425894,86.249641,108.000000,56.575348,55.770054,5634.000000,12033.000000
g42597/A,21.480841,22.144125,,,,,1.000000,0.643178,in,7.165047,5.282253,62.509102,61.934208,19.467461,20.425894,86.041946,111.211639,56.575348,55.770054,5832.000000,12663.000000
